station_id,station_name,city,metro_line_id,line_name,zone_sector,station_type,interchange_flag,num_platforms,num_entry_exit_gates,num_escalators,num_lifts,num_ticket_counters,num_afc_gates,platform_capacity,concourse_area_sqm,max_safe_occupancy,nearby_poi_count,poi_category,connecting_transport_modes,station_tier,time_slot,day_of_week,is_weekend,direction,platform_id,entry_count,exit_count,transfer_count,avg_dwell_time,queue_length_at_gate,train_arrivals_in_slot,train_headway_minutes,train_capacity,train_load_factor,afc_smart_card_taps,qr_ticket_taps,token_sales_count,historical_avg_footfall,historical_peak_footfall,historical_std_dev,is_holiday,holiday_type,is_festival,festival_name,school_college_session_flag,office_hours_flag,weather_condition,temperature,rainfall_mm,aqi_index,special_event_flag,event_type,event_distance_km,expected_event_attendance,strike_or_disruption_flag,service_alert_active,current_train_frequency,scheduled_train_frequency,platform_congestion_flag,hour,minute,day,month,year,day_of_week_number,peak_period
CHE006,Alandur,Chennai,L_BLUE_GREEN,Blue-Green,Central,Interchange,1,2,8,7,2,12,24,1877,844,2158,16,Commercial,Metro;Bus,Tier-3,19-20,Friday,0,Inbound,CHE006-P1,1868,1692,395,3.6,17,6,10.0,1800,0.21,1032,409,62,1927,2601,308,0,Unknown,1,City Festival,0,1,Cloudy,27.1,0.4,199,0,Unknown,0.0,0,0,0,5.84,8,0,19,0,10,7,2026,4,Evening Peak
KOC017,Ernakulam South,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,16,5,2,9,10,2083,937,2395,17,Transit Hub,Metro;Auto;Bus,Tier-1,19-20,Friday,0,Inbound,KOC017-P1,1609,1390,111,2.66,17,7,8.6,1500,0.2,1060,212,139,1475,1991,236,0,Unknown,1,City Festival,0,1,Light Rain,31.9,1.1,69,0,Unknown,0.0,0,0,0,9.58,8,0,19,0,10,7,2026,4,Evening Peak
MUM003,Azad Nagar,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,11,5,2,4,15,1484,667,1706,7,Transit Hub,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Inbound,MUM003-P1,2272,2278,126,2.91,9,9,6.7,1200,0.222,1429,444,195,2278,3075,364,0,Unknown,1,City Festival,0,1,Cloudy,29.9,1.4,155,0,Unknown,0.0,0,0,0,7.13,8,0,19,0,10,7,2026,4,Evening Peak
LKO016,IT College,Lucknow,L_RED,Red,Central,Regular,0,3,16,6,3,12,20,1965,884,2259,5,Mixed Use,Metro;Cab;Bus,Tier-2,19-20,Friday,0,Inbound,LKO016-P1,1614,969,80,2.75,20,7,8.6,1500,0.2,1199,236,78,1508,2035,241,0,Unknown,1,City Festival,0,1,Light Rain,23.0,1.7,152,0,Unknown,0.0,0,0,0,7.04,8,1,19,0,10,7,2026,4,Evening Peak
CHE005,Tondiarpet,Chennai,L_BLUE,Blue,Central,Regular,0,2,8,8,3,14,22,1806,812,2076,20,Residential,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Inbound,CHE005-P1,1660,2032,113,3.67,11,8,7.5,1800,0.2,1215,314,160,2132,2878,341,0,Unknown,1,City Festival,0,1,Cloudy,29.7,2.0,186,0,Unknown,0.0,0,0,0,10.8,8,0,19,0,10,7,2026,4,Evening Peak
HYD012,Assembly,Hyderabad,L_RED,Red,Central,Regular,0,2,15,6,3,8,17,1811,814,2082,19,Transit Hub,Metro;Rail;Bus,Tier-2,19-20,Friday,0,Outbound,HYD012-P1,2084,1620,149,2.05,18,10,6.0,1800,0.2,1544,223,175,2032,2743,325,0,Unknown,1,City Festival,0,1,Cloudy,35.5,0.8,182,0,Unknown,0.0,0,0,0,8.1,8,0,19,0,10,7,2026,4,Evening Peak
MUM014,Kandivali West,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,4,13,3,4,8,18,2115,951,2432,12,Commercial,Metro;Rail;Bus,Tier-1,19-20,Friday,0,Outbound,MUM014-P1,3167,3711,161,3.74,19,11,5.5,1800,0.2,1879,601,165,3247,4383,519,0,Unknown,1,City Festival,0,1,Rain,32.3,2.5,206,0,Unknown,0.0,0,0,0,9.04,8,0,19,0,10,7,2026,4,Evening Peak
HYD007,Ameerpet,Hyderabad,L_RED_BLUE,Red-Blue,Central,Interchange,1,4,12,6,2,5,20,1849,832,2126,12,Education,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Outbound,HYD007-P1,1240,1705,238,6.91,16,7,8.6,1500,0.2,782,209,99,1803,2434,288,0,Unknown,1,City Festival,0,1,Rain,35.4,13.3,159,0,Unknown,0.0,0,0,0,8.83,8,0,19,0,10,7,2026,4,Evening Peak
LKO006,Alambagh,Lucknow,L_RED,Red,Central,Regular,0,2,9,6,3,6,25,1669,751,1919,10,Transit Hub,Metro;Auto;Bus,Tier-3,19-20,Friday,0,Outbound,LKO006-P1,1467,1020,84,2.13,32,8,7.5,1800,0.2,938,260,104,1281,1729,204,0,Unknown,1,City Festival,0,1,Cloudy,31.6,0.3,137,0,Unknown,0.0,0,0,0,5.43,8,0,19,0,10,7,2026,4,Evening Peak
KOL018,Mahakaran,Kolkata,L_GREEN,Green,Central,Regular,0,2,14,4,5,5,11,2168,975,2493,20,Office,Metro;Bus,Tier-1,19-20,Friday,0,Inbound,KOL018-P1,2737,2304,166,5.34,13,6,10.0,1800,0.269,1929,442,203,2688,3628,430,0,Unknown,1,City Festival,0,1,Clear,31.6,0.0,60,0,Unknown,0.0,0,0,0,8.76,8,0,19,0,10,7,2026,4,Evening Peak
MUM005,Western Express Highway,Mumbai,L_LINE_1,Line 1,Central,Regular,0,3,6,6,5,9,11,1587,714,1825,17,Office,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Inbound,MUM005-P1,1797,2482,91,5.93,26,8,7.5,1200,0.2,1031,205,108,2437,3289,389,0,Unknown,1,City Festival,0,1,Cloudy,25.2,0.3,209,0,Unknown,0.0,0,0,0,5.9,8,0,19,0,10,7,2026,4,Evening Peak
DEL008,Connaught Place,Delhi,L_BLUE,Blue,Central,Regular,0,4,7,5,5,13,19,1789,805,2057,12,Office,Metro;Auto;Bus,Tier-3,19-20,Friday,0,Outbound,DEL008-P1,2614,1847,143,2.23,5,9,6.7,2200,0.2,1601,337,193,2851,3848,456,0,Unknown,1,City Festival,0,1,Clear,24.9,0.0,91,0,Unknown,0.0,0,0,0,7.28,8,1,19,0,10,7,2026,4,Evening Peak
KOC007,Cochin University,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,14,7,4,11,14,1624,730,1867,16,Residential,Metro;Bus,Tier-3,19-20,Friday,0,Outbound,KOC007-P1,1282,829,80,1.78,0,7,8.6,2200,0.2,824,139,100,1150,1552,184,0,Unknown,1,City Festival,0,1,Clear,29.6,0.0,89,0,Unknown,0.0,0,0,0,6.13,8,0,19,0,10,7,2026,4,Evening Peak
MUM004,Andheri,Mumbai,L_LINE_1,Line 1,Central,Regular,0,2,7,7,4,5,10,1797,808,2066,5,Residential,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Outbound,MUM004-P1,2981,2237,167,2.5,27,12,5.0,2200,0.2,1779,387,257,2758,3723,441,0,Unknown,1,City Festival,0,1,Rain,26.2,10.6,108,0,Unknown,0.0,0,0,0,7.91,8,1,19,0,10,7,2026,4,Evening Peak
BLR019,RV Road,Bengaluru,L_GREEN_YELLOW,Green-Yellow,Central,Interchange,1,2,12,4,3,5,16,2427,1092,2791,15,Office,Metro;Auto;Bus,Tier-1,19-20,Friday,0,Inbound,BLR019-P1,2866,2319,577,4.64,0,7,8.6,2200,0.224,1605,504,115,2866,3869,458,0,Unknown,1,City Festival,0,1,Clear,26.7,0.0,124,0,Unknown,0.0,0,0,0,7.47,8,0,19,0,10,7,2026,4,Evening Peak
PUN011,Kasba Peth,Pune,L_LINE_1,Line 1,Central,Regular,0,4,7,7,2,9,19,1780,801,2046,25,Residential,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Inbound,PUN011-P1,1918,1779,122,1.99,14,8,7.5,1800,0.2,1336,196,164,1892,2554,302,0,Unknown,1,City Festival,0,1,Light Rain,24.2,10.0,90,0,Unknown,0.0,0,0,0,8.47,8,0,19,0,10,7,2026,4,Evening Peak
PUN009,Shivaji Nagar,Pune,L_LINE_1,Line 1,Central,Regular,0,3,12,7,3,8,21,1697,763,1951,17,Commercial,Metro;Cab;Bus,Tier-3,19-20,Friday,0,Inbound,PUN009-P1,1369,1730,70,5.31,8,8,7.5,1800,0.2,969,273,102,1804,2435,288,0,Unknown,1,City Festival,0,1,Clear,25.9,0.0,138,0,Unknown,0.0,0,0,0,5.32,8,0,19,0,10,7,2026,4,Evening Peak
KOC018,Kadavanthra,Kochi,L_LINE_1,Line 1,Central,Regular,0,2,16,8,4,14,19,2407,1083,2768,24,Transit Hub,Metro;Rail;Bus,Tier-1,19-20,Friday,0,Outbound,KOC018-P1,1739,1477,102,5.48,7,11,5.5,1200,0.2,1182,236,120,1705,2301,272,0,Unknown,1,City Festival,0,1,Rain,31.7,10.7,116,0,Unknown,0.0,0,0,0,8.32,8,0,19,0,10,7,2026,4,Evening Peak
DEL009,Dwarka Sector 21,Delhi,L_BLUE_AIRPORT_EXPRESS,Blue-Airport Express,Central,Interchange,1,4,10,2,2,7,15,2279,1025,2620,23,Commercial,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Outbound,DEL009-P1,3149,2582,647,5.75,11,9,6.7,1200,0.351,1985,411,229,3159,4264,505,0,Unknown,1,City Festival,0,1,Rain,27.2,6.7,55,0,Unknown,0.0,0,0,0,6.77,8,0,19,0,10,7,2026,4,Evening Peak
PUN013,Swargate,Pune,L_LINE_1,Line 1,Central,Regular,0,4,9,6,4,8,19,1870,841,2150,27,Transit Hub,Metro;Rail;Bus,Tier-2,19-20,Friday,0,Inbound,PUN013-P1,1867,1877,111,1.55,26,6,10.0,1500,0.22,1281,351,70,1987,2682,317,0,Unknown,1,City Festival,0,1,Rain,29.7,13.1,179,0,Unknown,0.0,0,0,0,9.38,8,0,19,0,10,7,2026,4,Evening Peak
DEL007,Central Secretariat,Delhi,L_YELLOW_VIOLET,Yellow-Violet,Central,Interchange,1,2,15,4,5,13,10,1953,878,2245,17,Residential,Metro;Bus,Tier-3,19-20,Friday,0,Outbound,DEL007-P1,2460,3026,466,6.75,4,9,6.7,2200,0.2,1742,398,210,2706,3653,432,0,Unknown,1,City Festival,0,1,Light Rain,27.4,14.8,83,0,Unknown,0.0,0,0,0,9.54,8,0,19,0,10,7,2026,4,Evening Peak
JAI001,Mansarovar,Jaipur,L_PINK,Pink,Central,Terminal,0,4,9,5,5,4,21,1499,674,1723,12,Commercial,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Inbound,JAI001-P1,1116,869,54,4.85,11,10,6.0,2200,0.2,626,202,38,973,1313,155,0,Unknown,1,City Festival,0,1,Clear,33.7,0.0,189,0,Unknown,0.0,0,0,0,6.44,8,0,19,0,10,7,2026,4,Evening Peak
KOL016,Howrah Maidan,Kolkata,L_GREEN,Green,Central,Regular,0,3,17,2,4,7,10,2377,1069,2733,5,Residential,Metro;Rail;Bus,Tier-1,19-20,Friday,0,Outbound,KOL016-P1,2817,2438,157,6.35,0,7,8.6,1200,0.354,1621,443,147,2947,3978,471,0,Unknown,1,City Festival,0,1,Clear,30.7,0.0,139,0,Unknown,0.0,0,0,0,10.58,8,0,19,0,10,7,2026,4,Evening Peak
KOC001,Aluva,Kochi,L_LINE_1,Line 1,Central,Terminal,0,2,16,8,4,11,10,1655,744,1903,23,Transit Hub,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Inbound,KOC001-P1,1135,768,56,4.66,0,11,5.5,1500,0.2,682,198,103,1172,1582,187,0,Unknown,1,City Festival,0,1,Cloudy,29.9,0.1,168,0,Unknown,0.0,0,0,0,7.0,8,0,19,0,10,7,2026,4,Evening Peak
LKO018,Lekhraj Market,Lucknow,L_RED,Red,Central,Regular,0,4,7,6,2,12,10,2172,977,2497,24,Transit Hub,Metro;Bus,Tier-1,19-20,Friday,0,Outbound,LKO018-P1,1523,1519,73,2.29,27,9,6.7,1500,0.2,954,281,115,1666,2249,266,0,Unknown,1,City Festival,0,1,Rain,24.0,5.5,181,0,Unknown,0.0,0,0,0,7.72,8,0,19,0,10,7,2026,4,Evening Peak
CHE011,Teynampet,Chennai,L_BLUE,Blue,Central,Regular,0,3,14,3,5,9,21,1915,861,2202,9,Mixed Use,Metro;Cab;Bus,Tier-2,19-20,Friday,0,Outbound,CHE011-P1,2529,2282,123,2.11,16,10,6.0,2200,0.2,1392,494,95,2261,3052,361,0,Unknown,1,City Festival,0,1,Clear,28.6,0.0,158,0,Unknown,0.0,0,0,0,7.08,8,0,19,0,10,7,2026,4,Evening Peak
PUN020,PMC,Pune,L_LINE_2,Line 2,Central,Terminal,0,4,11,7,2,6,10,2465,1109,2834,10,Office,Metro;Bus,Tier-1,19-20,Friday,0,Inbound,PUN020-P1,2950,2249,186,4.31,16,12,5.0,1200,0.218,1944,474,152,2620,3537,419,0,Unknown,1,City Festival,0,1,Light Rain,28.7,5.3,118,0,Unknown,0.0,0,0,0,8.55,8,0,19,0,10,7,2026,4,Evening Peak
JAI006,Civil Lines,Jaipur,L_PINK,Pink,Central,Regular,0,3,6,4,4,9,13,1604,721,1844,15,Office,Metro;Cab;Bus,Tier-3,19-20,Friday,0,Outbound,JAI006-P1,1148,1046,69,4.74,20,9,6.7,1500,0.2,858,175,65,1041,1405,166,0,Unknown,1,City Festival,0,1,Rain,25.4,14.3,171,0,Unknown,0.0,0,0,0,10.2,8,0,19,0,10,7,2026,4,Evening Peak
PUN008,Khadki,Pune,L_LINE_1,Line 1,Central,Regular,0,2,15,3,4,5,21,1775,798,2041,13,Commercial,Metro;Auto;Bus,Tier-3,19-20,Friday,0,Inbound,PUN008-P1,2114,1733,128,2.51,10,8,7.5,1500,0.2,1369,280,141,1886,2546,301,0,Unknown,1,City Festival,0,1,Rain,28.0,11.1,78,0,Unknown,0.0,0,0,0,8.24,8,0,19,0,10,7,2026,4,Evening Peak
DEL010,Karol Bagh,Delhi,L_BLUE,Blue,Central,Regular,0,4,14,3,3,9,9,1950,877,2242,21,Residential,Metro;Cab;Bus,Tier-2,19-20,Friday,0,Outbound,DEL010-P1,2980,2643,187,5.07,11,10,6.0,1800,0.2,1926,432,107,3108,4195,497,0,Unknown,1,City Festival,0,1,Light Rain,31.2,11.1,175,0,Unknown,0.0,0,0,0,6.89,8,0,19,0,10,7,2026,4,Evening Peak
BLR018,Jalahalli,Bengaluru,L_GREEN,Green,Central,Regular,0,2,11,2,4,5,11,2172,977,2497,16,Office,Metro;Rail;Bus,Tier-1,19-20,Friday,0,Outbound,BLR018-P1,2777,2639,197,2.52,3,11,5.5,1500,0.2,1927,585,184,2950,3982,472,0,Unknown,1,City Festival,0,1,Cloudy,26.6,1.6,205,0,Unknown,0.0,0,0,0,5.11,8,0,19,0,10,7,2026,4,Evening Peak
MUM017,Oshiwara,Mumbai,L_LINE_2A,Line 2A,Central,Regular,0,3,17,3,5,6,10,2428,1092,2792,26,Mixed Use,Metro;Bus,Tier-1,19-20,Friday,0,Outbound,MUM017-P1,3681,3373,191,3.14,22,9,6.7,2200,0.2,2146,737,272,3727,5031,596,0,Unknown,1,City Festival,0,1,Rain,28.4,8.6,75,0,Unknown,0.0,0,0,0,8.3,8,0,19,0,10,7,2026,4,Evening Peak
LKO013,Hazratganj,Lucknow,L_RED,Red,Central,Regular,0,4,7,5,3,8,13,1911,859,2197,7,Office,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Inbound,LKO013-P1,1301,1258,88,5.54,3,10,6.0,1200,0.2,773,285,113,1466,1979,234,0,Unknown,1,City Festival,0,1,Light Rain,25.9,3.7,166,0,Unknown,0.0,0,0,0,5.18,8,0,19,0,10,7,2026,4,Evening Peak
HYD003,KPHB Colony,Hyderabad,L_RED,Red,Central,Regular,0,2,7,8,3,14,9,1470,661,1690,21,Education,Metro;Auto;Bus,Tier-3,19-20,Friday,0,Inbound,HYD003-P1,1330,1421,95,1.8,7,7,8.6,1500,0.2,867,290,99,1648,2224,263,0,Unknown,1,City Festival,0,1,Light Rain,24.4,8.4,90,0,Unknown,0.0,0,0,0,6.05,8,0,19,0,10,7,2026,4,Evening Peak
CHE007,Guindy,Chennai,L_BLUE,Blue,Central,Regular,0,4,8,2,5,5,10,1838,827,2113,10,Education,Metro;Rail;Bus,Tier-2,19-20,Friday,0,Outbound,CHE007-P1,2330,1954,116,2.56,25,6,10.0,1500,0.272,1723,308,139,2170,2929,347,0,Unknown,1,City Festival,0,1,Clear,34.9,0.0,106,0,Unknown,0.0,0,0,0,8.6,8,0,19,0,10,7,2026,4,Evening Peak
PUN014,Vanaz,Pune,L_LINE_2,Line 2,Central,Regular,0,3,13,4,5,10,23,1926,866,2214,7,Office,Metro;Bus,Tier-2,19-20,Friday,0,Inbound,PUN014-P1,2211,1681,135,2.37,13,9,6.7,1200,0.217,1497,308,104,2046,2762,327,0,Unknown,1,City Festival,0,1,Cloudy,28.6,1.3,102,0,Unknown,0.0,0,0,0,8.46,8,1,19,0,10,7,2026,4,Evening Peak
HYD013,Nampally,Hyderabad,L_RED,Red,Central,Regular,0,3,15,4,2,5,18,2209,994,2540,17,Office,Metro;Bus,Tier-1,19-20,Friday,0,Inbound,HYD013-P1,2870,2725,148,2.49,18,11,5.5,1500,0.2,1693,491,279,2478,3345,396,0,Unknown,1,City Festival,0,1,Rain,25.6,1.0,193,0,Unknown,0.0,0,0,0,9.41,8,0,19,0,10,7,2026,4,Evening Peak
KOL017,Howrah,Kolkata,L_GREEN,Green,Central,Regular,0,3,17,6,2,12,10,2207,993,2538,4,Commercial,Metro;Cab;Bus,Tier-1,19-20,Friday,0,Outbound,KOL017-P1,2845,2691,141,5.51,16,11,5.5,1200,0.226,2063,518,158,2736,3693,437,0,Unknown,1,City Festival,0,1,Rain,24.2,1.6,180,0,Unknown,0.0,0,0,0,9.6,8,0,19,0,10,7,2026,4,Evening Peak
HYD001,Miyapur,Hyderabad,L_RED,Red,Central,Terminal,0,2,6,4,5,12,22,1449,652,1666,16,Office,Metro;Bus,Tier-3,19-20,Friday,0,Outbound,HYD001-P1,1412,1491,90,5.45,18,8,7.5,1500,0.2,870,240,103,1625,2193,260,0,Unknown,1,City Festival,0,1,Rain,35.5,1.1,110,0,Unknown,0.0,0,0,0,5.32,8,0,19,0,10,7,2026,4,Evening Peak
DEL017,Noida Sector 15,Delhi,L_BLUE,Blue,Central,Regular,0,3,12,2,5,7,16,2364,1063,2718,10,Residential,Metro;Bus,Tier-1,19-20,Friday,0,Outbound,DEL017-P1,3394,3737,198,2.94,15,12,5.0,1800,0.2,1994,716,189,3768,5086,602,0,Unknown,1,City Festival,0,1,Light Rain,32.2,12.6,108,0,Unknown,0.0,0,0,0,6.79,8,0,19,0,10,7,2026,4,Evening Peak
JAI004,Shyam Nagar,Jaipur,L_PINK,Pink,Central,Regular,0,2,12,4,3,6,11,1732,779,1991,13,Office,Metro;Bus,Tier-3,19-20,Friday,0,Outbound,JAI004-P1,1006,953,62,3.49,25,7,8.6,1800,0.2,640,118,77,1124,1517,179,0,Unknown,1,City Festival,0,1,Rain,33.4,12.7,90,0,Unknown,0.0,0,0,0,8.0,8,0,19,0,10,7,2026,4,Evening Peak
PUN003,Bhosari,Pune,L_LINE_1,Line 1,Central,Regular,0,2,14,6,5,7,22,1464,658,1683,16,Transit Hub,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Outbound,PUN003-P1,1574,1493,100,4.95,11,9,6.7,1200,0.2,1009,278,58,1556,2100,248,0,Unknown,1,City Festival,0,1,Cloudy,34.6,1.1,192,0,Unknown,0.0,0,0,0,8.69,8,0,19,0,10,7,2026,4,Evening Peak
LKO002,Amausi,Lucknow,L_RED,Red,Central,Regular,0,3,14,4,3,4,15,1462,657,1681,5,Office,Metro;Auto;Bus,Tier-3,19-20,Friday,0,Inbound,LKO002-P1,1134,920,70,5.31,19,7,8.6,1200,0.2,660,239,89,1122,1514,179,0,Unknown,1,City Festival,0,1,Rain,34.0,5.5,177,0,Unknown,0.0,0,0,0,6.09,8,0,19,0,10,7,2026,4,Evening Peak
KOL012,Maidan,Kolkata,L_BLUE,Blue,Central,Regular,0,2,10,6,4,8,19,2033,914,2337,26,Commercial,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Outbound,KOL012-P1,2513,2169,159,2.58,18,7,8.6,1500,0.254,1558,456,205,2520,3402,403,0,Unknown,1,City Festival,0,1,Rain,28.4,4.6,64,0,Unknown,0.0,0,0,0,7.42,8,0,19,0,10,7,2026,4,Evening Peak
MUM001,Versova,Mumbai,L_LINE_1,Line 1,Central,Terminal,0,2,16,7,2,11,18,1540,693,1770,13,Commercial,Metro;Cab;Bus,Tier-3,19-20,Friday,0,Outbound,MUM001-P1,2393,2095,164,5.35,9,7,8.6,1200,0.304,1328,362,98,2364,3191,378,0,Unknown,1,City Festival,0,1,Light Rain,29.5,1.0,209,0,Unknown,0.0,0,0,0,6.04,8,0,19,0,10,7,2026,4,Evening Peak
MUM019,Gundavali,Mumbai,L_LINE_7,Line 7,Central,Regular,0,2,13,5,3,8,23,2378,1070,2734,23,Commercial,Metro;Bus,Tier-1,19-20,Friday,0,Inbound,MUM019-P1,4049,3509,253,3.16,16,6,10.0,1200,0.598,2838,557,401,3650,4927,584,0,Unknown,1,City Festival,0,1,Clear,23.5,0.0,58,0,Unknown,0.0,0,0,0,7.3,8,0,19,0,10,7,2026,4,Evening Peak
PUN004,Kasarwadi,Pune,L_LINE_1,Line 1,Central,Regular,0,3,10,2,4,7,9,1801,810,2071,11,Transit Hub,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Inbound,PUN004-P1,1627,1646,111,4.95,12,7,8.6,1500,0.2,1173,242,109,1913,2582,306,0,Unknown,1,City Festival,0,1,Light Rain,25.4,11.7,165,0,Unknown,0.0,0,0,0,6.3,8,0,19,0,10,7,2026,4,Evening Peak
MUM002,D. N. Nagar,Mumbai,L_LINE_1_2A,Line 1-2A,Central,Interchange,1,3,10,6,3,10,14,1822,819,2095,18,Mixed Use,Metro;Bus,Tier-3,19-20,Friday,0,Outbound,MUM002-P1,2364,2097,353,5.46,16,7,8.6,1200,0.323,1455,510,119,2431,3281,388,0,Unknown,1,City Festival,0,1,Cloudy,35.7,1.8,192,0,Unknown,0.0,0,0,0,7.46,8,0,19,0,10,7,2026,4,Evening Peak
BLR003,Kadugodi Tree Park,Bengaluru,L_PURPLE,Purple,Central,Regular,0,3,9,4,5,11,18,1646,740,1892,6,Commercial,Metro;Bus,Tier-3,19-20,Friday,0,Outbound,BLR003-P1,2216,2158,137,5.76,27,6,10.0,2200,0.2,1633,226,182,2235,3017,357,0,Unknown,1,City Festival,0,1,Cloudy,32.3,0.8,100,0,Unknown,0.0,0,0,0,7.99,8,0,19,0,10,7,2026,4,Evening Peak
LKO017,Badshah Nagar,Lucknow,L_RED,Red,Central,Regular,0,2,7,5,2,10,13,2054,924,2362,15,Transit Hub,Metro;Bus,Tier-2,19-20,Friday,0,Inbound,LKO017-P1,1578,1569,108,5.23,12,7,8.6,1500,0.2,871,243,127,1576,2127,252,0,Unknown,1,City Festival,0,1,Light Rain,33.4,6.3,195,0,Unknown,0.0,0,0,0,8.26,8,0,19,0,10,7,2026,4,Evening Peak
BLR013,Trinity,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,9,3,2,12,8,2050,922,2357,16,Transit Hub,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Outbound,BLR013-P1,2834,2638,145,2.93,9,6,10.0,2200,0.226,1559,554,145,2784,3758,445,0,Unknown,1,City Festival,0,1,Clear,33.9,0.0,79,0,Unknown,0.0,0,0,0,6.92,8,0,19,0,10,7,2026,4,Evening Peak
HYD020,Nagole,Hyderabad,L_BLUE,Blue,Central,Terminal,0,3,14,4,4,6,11,2519,1133,2896,16,Office,Metro;Rail;Bus,Tier-1,19-20,Friday,0,Outbound,HYD020-P1,2602,2433,167,1.9,13,10,6.0,1500,0.2,1543,392,174,2825,3813,452,0,Unknown,1,City Festival,0,1,Rain,29.2,12.9,206,0,Unknown,0.0,0,0,0,9.69,8,0,19,0,10,7,2026,4,Evening Peak
PUN005,Phugewadi,Pune,L_LINE_1,Line 1,Central,Regular,0,4,6,8,5,10,16,1670,751,1920,23,Commercial,Metro;Rail;Bus,Tier-3,19-20,Friday,0,Inbound,PUN005-P1,1741,1722,96,3.83,18,10,6.0,1800,0.2,1296,351,53,1774,2394,283,0,Unknown,1,City Festival,0,1,Cloudy,30.3,0.3,132,0,Unknown,0.0,0,0,0,8.16,8,0,19,0,10,7,2026,4,Evening Peak
BLR015,Majestic,Bengaluru,L_PURPLE_GREEN,Purple-Green,Central,Interchange,1,2,8,3,2,12,21,2258,1016,2596,11,Commercial,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Inbound,BLR015-P1,2524,2312,383,1.52,17,8,7.5,2200,0.2,1659,309,138,2666,3599,426,0,Unknown,1,City Festival,0,1,Light Rain,24.4,11.0,80,0,Unknown,0.0,0,0,0,6.92,8,0,19,0,10,7,2026,4,Evening Peak
LKO001,CCS Airport,Lucknow,L_RED,Red,Central,Terminal,0,3,13,7,5,14,24,1498,674,1722,11,Office,Metro;Cab;Bus,Tier-3,19-20,Friday,0,Outbound,LKO001-P1,1047,1213,56,6.94,21,6,10.0,1800,0.2,661,179,37,1150,1552,184,0,Unknown,1,City Festival,0,1,Light Rain,24.1,12.3,118,0,Unknown,0.0,0,0,0,8.54,8,0,19,0,10,7,2026,4,Evening Peak
LKO008,Mawaiya,Lucknow,L_RED,Red,Central,Regular,0,2,13,7,5,4,11,2007,903,2308,16,Commercial,Metro;Auto;Bus,Tier-2,19-20,Friday,0,Inbound,LKO008-P1,1368,1315,83,3.14,30,12,5.0,1200,0.2,872,212,71,1540,2079,246,0,Unknown,1,City Festival,0,1,Rain,26.6,3.7,83,0,Unknown,0.0,0,0,0,5.9,8,0,19,0,10,7,2026,4,Evening Peak
BLR012,Indiranagar,Bengaluru,L_PURPLE,Purple,Central,Regular,0,2,12,6,3,7,23,1967,885,2262,3,Residential,Metro;Cab;Bus,Tier-2,19-20,Friday,0,Inbound,BLR012-P1,3148,2332,225,5.87,21,8,7.5,2200,0.2,2083,636,238,2671,3605,427,0,Unknown,1,City Festival,0,1,Light Rain,24.7,9.6,103,0,Unknown,0.0,0,0,0,7.52,8,1,19,0,10,7,2026,4,Evening Peak
CHE017,Nehru Park,Chennai,L_GREEN,Green,Central,Regular,0,4,8,4,3,12,23,2128,957,2447,12,Education,Metro;Auto;Bus,Tier-1,19-20,Friday,0,Inbound,CHE017-P1,2230,2817,110,5.17,16,6,10.0,2200,0.2,1535,323,69,2512,3391,401,0,Unknown,1,City Festival,0,1,Clear,23.8,0.0,76,0,Unknown,0.0,0,0,0,5.85,8,0,19,0,10,7,2026,4,Evening Peak
KOC005,Muttom,Kochi,L_LINE_1,Line 1,Central,Regular,0,4,11,3,2,11,23,1603,721,1843,25,Transit Hub,Metro;Cab;Bus,Tier-3,19-20,Friday,0,Outbound,KOC005-P1,1344,1054,78,6.17,10,6,10.0,1800,0.2,887,277,123,1135,1532,181,0,Unknown,1,City Festival,0,1,Clear,25.9,0.0,166,0,Unknown,0.0,0,0,0,7.53,8,0,19,0,10,7,2026,4,Evening Peak
CHE015,Government Estate,Chennai,L_BLUE,Blue,Central,Regular,0,2,17,7,5,8,10,2008,903,2309,6,Residential,Metro;Cab;Bus,Tier-2,19-20,Friday,0,Inbound,CHE015-P1,2619,1968,176,6.27,22,7,8.6,1800,0.222,1947,477,185,2371,3200,379,0,Unknown,1,City Festival,0,1,Clear,25.4,0.0,172,0,Unknown,0.0,0,0,0,10.88,8,1,19,0,10,7,2026,4,Evening Peak
